company_id,company_name,sector,country,revenue_m,ebitda_margin,debt_ratio,interest_coverage,cash_ratio,years_in_operation,employee_count,revenue_growth
172,Northstar Finance #0172,Retail,Netherlands,40.40166394117498,0.16595474170117872,0.48449206250728044,1.4881045562231052,0.06674726072139181,11,338,0.1054303305739806
173,Orchid Holdings #0173,Hospitality,Italy,42.068332529186264,0.2129557424667368,0.6566635142332576,3.196926773553299,0.10875478410167538,19,165,0.21098862545771035
174,Pinnacle Solutions #0174,Hospitality,Germany,72.93831005489747,0.1452517344703664,0.39729051641179297,2.6100517589270913,0.08271684282605932,20,57,0.11691364418675215
175,Quartz Partners #0175,Real Estate,UK,6.0,0.13339157350804973,0.7838114898132761,7.290260322917436,0.01,14,191,0.16585810537343781
176,Riverstone Finance #0176,Logistics,France,6.0,0.28519925536396934,0.3926964701564135,3.170660993744954,0.07061191872193831,22,85,0.10770775909302113
177,Silverline Holdings #0177,Hospitality,France,32.22292504098995,0.16971188247210153,0.45062320221072194,2.305187698813726,0.13315954560569515,12,195,0.1579929109697188
178,Tidewater Solutions #0178,Manufacturing,Germany,42.26150187487624,0.11402592270107262,0.372266650327175,4.6460362931232355,0.022727769734892808,17,127,-0.0687117156567775
179,Umbra Partners #0179,Consumer Finance,France,54.42187964575222,0.11528681188759654,0.46467906720723656,0.4066529825193008,0.0945076480166216,10,114,0.04782555428890865
180,Vertex Finance #0180,Renewable Energy,UK,50.515569564494555,0.10286600427343297,0.5202737913463493,2.9226162032954264,0.15341044856741148,9,237,0.056101723177247015
181,Aster Holdings #0181,Consumer Finance,Spain,35.08357356814974,0.19682846779283938,0.4063300328336299,5.392757043085394,0.05957548187958077,9,174,0.03562500530647175
182,BluePeak Solutions #0182,Manufacturing,Luxembourg,60.34278647835173,0.1317811353553379,0.6332063816541145,2.6489409303323197,0.09008596321710743,2,198,0.10438866303167256
183,Crestline Partners #0183,Logistics,Netherlands,60.543517256749155,0.15636812378282428,0.4486979141560153,0.5467086419574971,0.037839349710883145,18,166,0.1234379654495751
184,Dune Finance #0184,Real Estate,Italy,45.31304096288818,0.14682456627808657,0.4524582463332239,2.2853066462662226,0.15508924566654286,9,113,0.09922570770711484
185,Evergreen Holdings #0185,Logistics,Italy,59.32783630476314,0.18657462039704673,0.31092027665835387,4.6908734532467475,0.08666669492013543,8,177,0.04230561187786622
186,Fjord Solutions #0186,Logistics,France,46.90761474177832,0.10766279535579898,0.4702198889460461,3.2888904752170025,0.09186507371176073,6,213,-0.013573007984512497
187,Granite Partners #0187,Manufacturing,Germany,31.893305517908097,0.09622138569284922,0.4039167335028761,1.7094870576337267,0.14417201862022488,11,148,0.1697186074156234
188,Harbor Finance #0188,Healthcare,Spain,54.56070310200008,0.1612148653590797,0.3470112324795256,1.9091843506672688,0.11645913578581923,21,248,0.0949732816613835
189,Ironwood Holdings #0189,Software,Spain,43.9910362064162,0.18004796423499486,0.3268230710221963,2.0723896475052426,0.054974850700130404,22,191,-0.041861385839940854
190,Lattice Solutions #0190,Healthcare,UK,42.02411724158077,0.16662661565488204,0.7406116055708022,3.269557249270195,0.06410888303650736,4,153,0.04063124583503762
191,Mira Partners #0191,Real Estate,Italy,68.51316429941234,0.10952731354513362,0.38838272997851575,4.539654972820249,0.10979725218093195,10,155,-0.11432996777073615
192,Northstar Finance #0192,Real Estate,France,6.0,0.18387424210456968,0.24516174950624786,4.168149916638923,0.0650351577974824,7,148,0.06353706143474429
193,Orchid Holdings #0193,Real Estate,Germany,16.481684937127746,0.11280695364521828,0.33621342483209127,3.3928158367418666,0.01,17,65,0.040162005740140394
194,Pinnacle Solutions #0194,Healthcare,Netherlands,20.632732325261337,0.12392306776068082,0.41381185926285435,1.0688618119252715,0.08787036805443689,13,135,0.0025533049644662145
195,Quartz Partners #0195,Consumer Finance,Spain,35.4613083437615,0.10280232376389989,0.48560004391397815,1.073687731808526,0.03079149355500762,9,153,0.21846001898035294
196,Riverstone Finance #0196,Retail,Netherlands,37.417052944211456,0.21505791743260155,0.4865755826070376,3.493227627577892,0.15465127014254904,12,115,-0.05561541195421124
197,Silverline Holdings #0197,Healthcare,Netherlands,14.868138340085146,0.18167107705136745,0.501193746213183,1.050887572687237,0.09707150551052611,10,160,0.13063929516823353
198,Tidewater Solutions #0198,Manufacturing,Luxembourg,24.267155418405125,0.18024966878394366,0.3426167632035204,2.5067628726108144,0.053792997730256975,20,141,0.27867081609318733
199,Umbra Partners #0199,Healthcare,Ireland,26.504849786575736,0.21236057105712253,0.46085285322018543,3.19539558004203,0.06205470341350185,15,186,0.1677267903716688
200,Vertex Finance #0200,Consumer Finance,Spain,86.23363365736606,0.2906324624119362,0.31487286430673056,1.3211278060285043,0.014424096485043184,15,180,0.056846121790223296
201,Aster Holdings #0201,Healthcare,Luxembourg,74.43135505944863,0.06453869480449222,0.3456428420383186,1.4684589653334772,0.04602152452877985,1,150,-0.05340686394233275
202,BluePeak Solutions #0202,Consumer Finance,Italy,34.58851048167631,0.11308117095614459,0.3098749230599689,2.6776426160618354,0.13065292810162796,12,58,-0.07620621765844554
203,Crestline Partners #0203,Logistics,Luxembourg,35.45550077447762,0.1191912457912738,0.27739333744820766,3.45474537378127,0.17927144581969567,22,247,0.018844830504247796
204,Dune Finance #0204,Real Estate,Ireland,21.314328050610705,0.10745901888086534,0.547705138662961,4.1799744015378835,0.11905586052795833,19,131,-0.008700073391390825
205,Evergreen Holdings #0205,Logistics,Netherlands,7.653652561945201,0.09612083761981435,0.5026334041174665,3.589169465201717,0.08631829845515883,3,135,-0.011954690895813233
206,Fjord Solutions #0206,Software,Luxembourg,39.89615664464657,0.1350173467972317,0.5371998443973756,2.8957535734898525,0.07272162497384332,10,119,0.02736865445287559
207,Granite Partners #0207,Hospitality,Spain,24.038664301607536,0.08916981423552975,0.42471756792291554,1.8299468203758358,0.051740167456945506,6,111,0.04977529071143131
208,Harbor Finance #0208,Consumer Finance,Netherlands,40.47269043008382,0.16675211837687065,0.5132169238638176,1.407820905402125,0.1723906359735896,21,233,0.10852119476452962
209,Ironwood Holdings #0209,Software,France,13.196294717217405,0.15258491607143074,0.2086452714428946,2.1358597851721077,0.082450051925425,13,223,-0.06377962194624293
210,Lattice Solutions #0210,Hospitality,Luxembourg,28.28445975041536,0.17405143323818276,0.5235705021654427,3.332916260474737,0.17462519320250017,8,167,-0.008224379613305008
211,Mira Partners #0211,Software,Spain,44.675287715450956,0.17538642258191262,0.4412543796006036,3.2376108186155457,0.14574078038440244,12,134,0.04403279171775186
212,Northstar Finance #0212,Hospitality,Ireland,48.59177276011087,0.1801503426713338,0.4952531520178999,0.2,0.02036814274614905,1,177,0.040451480657673095
213,Orchid Holdings #0213,Hospitality,Italy,49.51449525735626,0.13132955315880587,0.46560279588583353,1.7786198632522459,0.06336190416962832,7,144,0.2436423707413423
214,Pinnacle Solutions #0214,Logistics,Ireland,18.231198285173328,0.2560571701316834,0.3015533814555736,4.365859817088003,0.0632381950330471,12,129,0.08322465927238575
215,Quartz Partners #0215,Hospitality,UK,57.38434314244011,0.16172155582410488,0.2402352269530744,2.902979562145381,0.08680614543577042,16,160,-0.10135898119594247
216,Riverstone Finance #0216,Software,UK,27.596189461166695,0.05687576236876024,0.3345535000580444,0.957888412966118,0.08758742987544986,2,114,0.10181813615867646
217,Silverline Holdings #0217,Retail,Spain,53.391442462931515,0.09988121271168912,0.48779007375274946,5.862567536077597,0.2098495638159257,10,155,0.11456637227439788
218,Tidewater Solutions #0218,Retail,Netherlands,41.808503820872524,0.06297485054860921,0.5028109698210474,2.7623757479908058,0.046910885021009645,17,152,0.047487197175526186
219,Umbra Partners #0219,Logistics,Ireland,17.225025016596938,0.15086673145756535,0.2558469267141764,3.2996341471074304,0.0991587974265756,5,176,-0.061339667440920134
220,Vertex Finance #0220,Consumer Finance,Italy,36.308441317538616,0.14390973879733332,0.3022680759038142,3.319382182858675,0.11466030969871213,13,103,0.2358054695313463
221,Aster Holdings #0221,Manufacturing,Netherlands,48.57654735714782,0.1265787151050271,0.3332117176870993,2.3221258939917577,0.08993711982123215,12,183,-0.04698839135812573
222,BluePeak Solutions #0222,Logistics,Spain,53.03337684854279,0.2505463056200257,0.3771233927679821,1.8541542136321874,0.09440722311125432,21,86,0.12607722064159335
223,Crestline Partners #0223,Hospitality,Luxembourg,39.46221784600046,0.17744914370384554,0.2565539002976817,5.558177480585723,0.04820764422773651,11,106,0.08000505290639352
224,Dune Finance #0224,Software,Netherlands,69.57202003081895,0.18630491807231672,0.2493537880631841,4.104167630503076,0.09425944778410726,11,108,0.120081054902977
225,Evergreen Holdings #0225,Hospitality,Italy,60.13519387775806,0.10344632560289482,0.3213797644310935,3.8685183614412795,0.11045595984697487,16,76,0.230685792416733
226,Fjord Solutions #0226,Healthcare,Luxembourg,37.38022590480445,0.10004275543344937,0.43035046034700064,3.549175949233674,0.10310402337084514,5,201,0.1161638872141035
227,Granite Partners #0227,Crypto / Digital Assets,UK,55.502192618465,0.15184027495484773,0.27832867922958116,1.4956873925298098,0.11280803615648366,11,82,0.004133577295646694
228,Harbor Finance #0228,Renewable Energy,Luxembourg,76.80828273338736,0.1586503569826113,0.40610357880338804,4.460789249262356,0.14650431602544928,10,98,0.1705992275127961
229,Ironwood Holdings #0229,Renewable Energy,Germany,77.28872281409448,0.057184421644277145,0.5470263379370178,1.7039275445847257,0.12747866167657368,11,215,-0.0031099450044119598
230,Lattice Solutions #0230,Manufacturing,France,19.896002145195045,0.1409846488575233,0.2637864315103788,3.1682728375958393,0.09285178453989748,16,106,0.07635580113952678
231,Mira Partners #0231,Logistics,Ireland,25.32240399917129,0.15070360414367523,0.39522650899073525,0.6687931228960604,0.04312966592466888,15,129,-0.06930836080157901
232,Northstar Finance #0232,Crypto / Digital Assets,Netherlands,68.72853816120931,0.13924254171144354,0.5429708080500927,0.2,0.06599978901155522,8,79,-0.043328122733675256
233,Orchid Holdings #0233,Retail,Luxembourg,22.95094108492253,0.10933047938266617,0.3698077931563429,3.2137785634490488,0.08121475392330338,13,190,0.06513866704361863
234,Pinnacle Solutions #0234,Hospitality,Netherlands,18.194259600749778,0.123023240903943,0.3511596370969897,1.7481709526466191,0.1000938332536579,19,191,0.09680867085808721
235,Quartz Partners #0235,Logistics,Netherlands,33.248505647417154,0.1411570403213602,0.5596194977167768,0.21408215731354474,0.07086668954002419,8,184,-0.11023906226910304
236,Riverstone Finance #0236,Hospitality,France,49.564080770542546,0.15454000118050237,0.38325575052341426,3.502792353831198,0.05257067203262593,13,172,0.10972873680006642
237,Silverline Holdings #0237,Real Estate,UK,40.156859281000266,0.1802395791275284,0.5525394030246681,5.556105002366026,0.04247205243518651,11,144,-0.021942897659829763
238,Tidewater Solutions #0238,Logistics,UK,30.28985483269934,0.20404281024754356,0.47147584693526384,4.60642833615408,0.02395288963777875,12,109,0.18796880156711665
239,Umbra Partners #0239,Healthcare,France,29.864175688958838,0.13528261382363752,0.37885864165081956,2.4654867491546257,0.08060197184901724,4,91,0.024803557117549176
240,Vertex Finance #0240,Real Estate,UK,29.177932840571245,0.1271921901942321,0.47756286367170364,2.8114988987060294,0.031213382317187795,19,217,-0.05236222695499859
241,Aster Holdings #0241,Manufacturing,Spain,26.168826684139034,0.1718827836767153,0.45845394166152453,3.954018133819087,0.04997897263370431,8,186,0.06758045579592523
242,BluePeak Solutions #0242,Renewable Energy,Ireland,83.0693917909691,0.1805422458205427,0.5425059385202968,4.258766425785379,0.0742439250862279,17,98,-0.03162350010787254
243,Crestline Partners #0243,Retail,Luxembourg,47.35519928133999,0.12828997833705572,0.3541985354561978,2.3534035655265915,0.03656330762434264,9,142,0.18689451414331257
244,Dune Finance #0244,Real Estate,Italy,57.96166297928529,0.18951967384830862,0.42494472801379435,2.8444310304419465,0.10519008753994788,9,122,0.06005302075330997
245,Evergreen Holdings #0245,Real Estate,Luxembourg,33.19660557385937,0.19897926705779864,0.4126181184474435,3.190799248793897,0.11960892254422749,18,72,0.044832337690671284
246,Fjord Solutions #0246,Retail,Luxembourg,38.65277981065112,0.21458432328293364,0.5044977769967741,3.5200392163624814,0.06802291920898405,17,151,0.1191801018931008
247,Granite Partners #0247,Hospitality,Ireland,29.15602833533361,0.23891604533599112,0.2969784966666989,2.6270006253853526,0.07251890769559993,13,115,-0.040494743920029316
248,Harbor Finance #0248,Logistics,Italy,6.0,0.10667919306702806,0.5420372457885427,2.6438891814106324,0.1114971908055631,16,83,-0.06891536553285141
249,Ironwood Holdings #0249,Hospitality,France,17.19583301673841,0.15069491046662556,0.47595945266045,4.593782028680705,0.061440196110612834,11,51,0.1008351579441637
250,Lattice Solutions #0250,Retail,Luxembourg,9.408863760352894,0.150563884830933,0.2619689911640464,4.372376913175752,0.05869064353610819,12,46,-0.04996707080088092
251,Mira Partners #0251,Manufacturing,Germany,6.0,0.14509632157337463,0.5649915390576601,3.4206337454669145,0.13785993912745162,9,118,-0.05000101537494567
252,Northstar Finance #0252,Logistics,Italy,20.48353846263415,0.11753685401949318,0.6880911696957277,5.034841791029807,0.12536750954851147,17,135,0.14367560312208877
253,Orchid Holdings #0253,Manufacturing,UK,65.84920222886936,0.07572189983844642,0.540220076345929,2.2976205091056574,0.11406200009375678,9,87,0.112506410998394
254,Pinnacle Solutions #0254,Healthcare,Ireland,41.20014898132162,0.15463397230145018,0.5912381720671763,4.909865483218194,0.1270257848557637,19,179,-0.06538295424529114
255,Quartz Partners #0255,Real Estate,Netherlands,65.23014772178114,0.11158221702260437,0.4302445657923106,3.5052700765962155,0.010908850985305474,10,136,-0.0019136042941336473
256,Riverstone Finance #0256,Manufacturing,UK,49.39768638421575,0.15429967403738123,0.22061940963137877,7.052333958878966,0.1441534218717243,12,175,-0.03037315559463201
257,Silverline Holdings #0257,Real Estate,Germany,56.08605886287287,0.11029782291505733,0.198705545859897,1.2497734951827786,0.10568248466334969,16,129,0.23763192980405803
258,Tidewater Solutions #0258,Manufacturing,Spain,25.78385408451765,0.09501708270778292,0.450609845264131,1.9038511721174558,0.1304312553602294,12,93,0.15060104275706085
259,Umbra Partners #0259,Manufacturing,Spain,51.431117175468074,0.16171491801884488,0.3489625430724024,3.344437176660712,0.1054864711646545,11,147,0.017915515399472594
260,Vertex Finance #0260,Renewable Energy,Ireland,55.116856213338224,0.1575460763403248,0.31025084660071783,3.3164042688726894,0.09195699298720625,12,64,0.11761946893434927
261,Aster Holdings #0261,Hospitality,France,31.620348739793528,0.17896409856604664,0.41247039792375895,5.335180679427523,0.07898763150551781,16,172,-0.07561861859308294
262,BluePeak Solutions #0262,Manufacturing,Luxembourg,52.07172667109099,0.2592931883208813,0.49387023454335455,1.9311129117106058,0.10468577507544821,9,84,-0.007264615118949297
263,Crestline Partners #0263,Software,Italy,52.19137965434699,0.16386447656054234,0.24566909438854234,3.9763940743020494,0.07753008364381792,11,195,0.07048632659418862
264,Dune Finance #0264,Consumer Finance,Ireland,32.10805281965851,0.17425408835320647,0.3661346855663538,4.311201906086595,0.1247150440026045,12,120,0.10522307491459129
265,Evergreen Holdings #0265,Consumer Finance,Germany,21.79016821912209,0.09612193355663373,0.6011844819744379,3.7160421818868414,0.026541734217911978,16,204,0.05025408744865559
266,Fjord Solutions #0266,Renewable Energy,UK,20.6856900258311,0.08565462797318127,0.29096539437343505,1.5507047554983837,0.06833696552822889,12,73,0.08480135107142259
267,Granite Partners #0267,Logistics,UK,43.55709975458631,0.2291414723386667,0.5243713424597948,4.6300864468304574,0.17179292993906586,21,99,0.06783364599531262
268,Harbor Finance #0268,Healthcare,France,47.88617763820767,0.1038260110033348,0.36183230861412075,4.398122410710037,0.06495678145710429,11,163,0.04364225979776826
269,Ironwood Holdings #0269,Real Estate,Luxembourg,27.73453505175754,0.09780279642656789,0.4854952511819943,3.5794598757274905,0.08045265107746087,11,210,0.030385440780910628
270,Lattice Solutions #0270,Renewable Energy,UK,42.478536143869775,0.14804505393917233,0.551679300864344,3.06565199337164,0.05469676266599695,11,240,0.017373512732221576
271,Mira Partners #0271,Software,France,52.26966665049274,0.14549037933113057,0.5089538120382026,3.0939404130576826,0.10343382691543296,5,142,0.08319375086285881
272,Northstar Finance #0272,Retail,UK,53.127432863975415,0.1048746746778354,0.5290991522656652,2.697643470088809,0.0605494043943122,7,250,0.10108155891994561
273,Orchid Holdings #0273,Manufacturing,Luxembourg,69.9338421622048,0.134751339064345,0.28180877599104526,3.633020674528434,0.08257556260771799,9,123,0.0798359167318834
274,Pinnacle Solutions #0274,Consumer Finance,Netherlands,64.98565497956479,0.21146878588250523,0.5536391648089558,2.8404753088284704,0.12395466144140282,18,206,-0.05785970500010597
275,Quartz Partners #0275,Logistics,Ireland,23.976754210382207,0.10970031955841011,0.3176768262438216,1.6969175320415661,0.06204946324740736,12,83,-0.03989278511431876
276,Riverstone Finance #0276,Logistics,Netherlands,72.3045517716844,0.08031637578169142,0.4511450118685846,1.43683086172413,0.12154444477060883,10,165,0.09988818059480672
277,Silverline Holdings #0277,Logistics,Netherlands,32.442422917997135,0.19712968104498962,0.4509895424396672,1.8223528702520202,0.12288917262241425,18,18,0.2071673300670878
278,Tidewater Solutions #0278,Hospitality,Ireland,60.80771062417969,0.17461484559690182,0.4782147070643497,3.088771915314287,0.13219824378877176,20,73,0.07524154615587553
279,Umbra Partners #0279,Retail,UK,43.2237592689196,0.11897406896756692,0.46043480112722285,2.7649574126342302,0.09562163979672161,18,168,0.01883315875230057
280,Vertex Finance #0280,Retail,Ireland,34.58131118777458,0.0708916491936541,0.3187428025770332,3.079946931275374,0.21965036307907143,8,61,0.08243404554427755
281,Aster Holdings #0281,Software,Netherlands,9.461456524051208,0.11276883217807183,0.25801591052451406,3.4510570736099444,0.13218134786168328,10,166,-0.053682142251342865
282,BluePeak Solutions #0282,Logistics,Netherlands,38.911838816105735,0.14726477815753644,0.5246818415954122,1.9844827963080571,0.10299510497627307,21,194,0.19089431565364637
283,Crestline Partners #0283,Real Estate,Italy,13.93110176449904,0.20828360449419095,0.44230014930226985,4.705358218848952,0.05496302343673059,13,110,0.07865941445080282
284,Dune Finance #0284,Logistics,Ireland,59.4113862451699,0.09817090125651715,0.5579252209149381,2.4519759248382833,0.08611763496503436,11,82,-0.006945721321054837
285,Evergreen Holdings #0285,Logistics,Italy,69.30226782850647,0.14577400592442633,0.41463204789745584,2.236544919784038,0.14705307907600135,16,112,0.043320453390712485
286,Fjord Solutions #0286,Consumer Finance,UK,27.655602192659575,0.1837572329947449,0.25138027671876473,3.427102108532188,0.15838138462505075,17,82,0.007296376793638426
287,Granite Partners #0287,Manufacturing,Luxembourg,47.43547336534688,0.03093663299390395,0.5359355617204927,0.4125367369124051,0.14913316401760918,9,134,0.19116699768168338
288,Harbor Finance #0288,Renewable Energy,Germany,28.94295260385644,0.201689308396945,0.3755555268406671,1.7723052153602046,0.12140769226918478,13,146,0.039775991055294085
289,Ironwood Holdings #0289,Renewable Energy,UK,30.687274857537787,0.09087747138967812,0.4610404148905225,4.075394638299382,0.039773591748177115,17,122,0.07553657461155928
290,Lattice Solutions #0290,Logistics,Spain,55.94090466957668,0.16659977467284673,0.3423048685824577,0.5413514922192557,0.1094864727130268,6,240,0.11737264566512917
291,Mira Partners #0291,Crypto / Digital Assets,Germany,41.30631128681858,0.1623341574805372,0.6173162052280429,4.252846456013103,0.04034390487788009,12,97,-0.014076660376454206
292,Northstar Finance #0292,Software,Ireland,73.31366475475821,0.20422931957319224,0.3148122210980164,4.764477536266875,0.030501152264769654,6,223,0.07937094661351571
293,Orchid Holdings #0293,Consumer Finance,Italy,33.31981538334742,0.17754621904467702,0.37950842950725905,2.319708060829127,0.09956634738308955,7,78,0.08744355693942098
294,Pinnacle Solutions #0294,Healthcare,UK,59.988053984540805,0.031135475413500938,0.43289384432367795,3.179356597654203,0.11092797789079001,9,144,-0.09540788210206214
295,Quartz Partners #0295,Renewable Energy,Luxembourg,43.75344143324008,0.11076103764220042,0.28893812074956504,4.2548132103063345,0.12613508393923217,14,211,0.08526964887776099
296,Riverstone Finance #0296,Renewable Energy,Spain,56.3240041753962,0.156910256467664,0.4596623434305114,2.193174055543424,0.10988544961544375,10,208,0.05542379350568608
297,Silverline Holdings #0297,Crypto / Digital Assets,France,33.95116216806096,0.14025100569401064,0.6134292572960988,3.928108176684036,0.11126343942970993,9,115,0.07299662921159966
298,Tidewater Solutions #0298,Logistics,Netherlands,41.107940924071514,0.17388053648783852,0.3611445407167547,1.9275065663301267,0.05061389660030494,12,173,0.06356297134905665
299,Umbra Partners #0299,Software,Spain,39.92102017261917,0.18946832778348527,0.46741713828380704,2.179117018666867,0.08580093261261335,6,165,0.0859169872950082
300,Vertex Finance #0300,Retail,UK,26.95097193277583,0.18042258682148396,0.09006775367537334,1.760862596377534,0.029715328574620482,14,108,0.1937343225676158
301,Aster Holdings #0301,Healthcare,Ireland,53.91746762247155,0.13928625287227672,0.4153284959418191,3.2454413589532445,0.01,18,177,-0.05795074120851096
302,BluePeak Solutions #0302,Crypto / Digital Assets,Italy,53.70448210041056,0.05768314944397597,0.38243492568885534,4.305359768335214,0.11962570839372297,12,252,0.02578476644995798
303,Crestline Partners #0303,Retail,Netherlands,52.6839845083002,0.12722593755725914,0.3217802877107538,2.560653188247686,0.05987502424836165,11,168,0.12666186289628364
304,Dune Finance #0304,Crypto / Digital Assets,Luxembourg,69.6653817705176,0.17081840740694776,0.5497740563554239,1.1473760921138756,0.12489994008572214,14,174,0.1080925867727911
305,Evergreen Holdings #0305,Renewable Energy,Spain,68.08820642225346,0.09547763737247611,0.3808507582051406,1.3924811310271394,0.13433390311520155,2,180,0.10594055533420842
306,Fjord Solutions #0306,Manufacturing,Netherlands,35.25099558271556,0.18156373650607882,0.39870270154876947,3.312979247781702,0.0652273070150721,15,52,0.33535772156733373
307,Granite Partners #0307,Healthcare,France,48.71494173181521,0.1954196648633652,0.37473685502531145,5.197351337412551,0.11361244378221196,28,168,0.1214135524116706
308,Harbor Finance #0308,Renewable Energy,Germany,30.77518759335217,0.15634334881479212,0.1899820953881908,3.3118424991087165,0.06355373085545434,11,79,0.1730937796255025
309,Ironwood Holdings #0309,Healthcare,Italy,42.420395690062,0.02,0.28416162719076465,2.297034484153371,0.01616484501492703,11,105,0.02929279411474915
310,Lattice Solutions #0310,Manufacturing,Ireland,31.204509915860434,0.08609558186440983,0.5353312183344259,3.796039156905369,0.09493237617769833,16,270,-0.03929123738972823
311,Mira Partners #0311,Real Estate,Spain,71.16126556444891,0.2443094579278041,0.1668059223744034,2.48865177373723,0.07116504481136957,20,125,0.028568257076636606
312,Northstar Finance #0312,Real Estate,France,48.54656670617333,0.1226731103485811,0.3280421580461153,2.3082292174265313,0.07239643957651473,17,96,0.13119601713434043
313,Orchid Holdings #0313,Manufacturing,Ireland,38.0754756941204,0.050792838843550195,0.37203359324522833,1.554003162596157,0.16901372471382103,1,209,0.10068278548291754
314,Pinnacle Solutions #0314,Software,Ireland,63.48513429341479,0.21176236941551363,0.6292346240749878,4.630983497520262,0.02896572069069312,15,83,0.10032513705988798
315,Quartz Partners #0315,Software,Luxembourg,6.0,0.15066777957718364,0.5122324518595642,0.2,0.10531484541485883,25,113,0.03856556132028722
316,Riverstone Finance #0316,Real Estate,France,6.0,0.20524702444788628,0.353139536753628,3.83721696036305,0.050207710514209934,15,215,0.022619738118702465
317,Silverline Holdings #0317,Hospitality,Netherlands,56.32509579395593,0.16384793376096826,0.5765416436538662,2.1971315808632017,0.12633045637069296,6,143,0.042014275570672215
318,Tidewater Solutions #0318,Hospitality,Spain,43.088432066112624,0.17292795681060844,0.3311381015398656,2.2665570491129032,0.10193724944700262,13,46,0.13244754501652128
319,Umbra Partners #0319,Consumer Finance,Italy,46.50803340469369,0.1681504623857258,0.5410919764480806,5.000009702953156,0.10517377396722455,6,173,0.1440727428170418
320,Vertex Finance #0320,Hospitality,Italy,18.124870140266122,0.18487441559605,0.2569347304892381,1.871629580139933,0.0522044152959096,18,116,-0.040624164967122775
321,Aster Holdings #0321,Healthcare,UK,41.58179320469341,0.2638715224278049,0.5487909398146988,1.9159100997630665,0.05937648346846706,7,232,0.13623425594314492
322,BluePeak Solutions #0322,Manufacturing,France,78.06316938722415,0.1985503167979594,0.3712639625434817,2.63048748940461,0.12709002029383543,12,104,-0.005072123075622978
323,Crestline Partners #0323,Real Estate,Spain,56.83559315632553,0.07098303410772325,0.2965794910870476,3.3380016015559093,0.1608319088691025,8,203,0.10689216518410533
324,Dune Finance #0324,Consumer Finance,Luxembourg,45.054717812570615,0.17233307576394516,0.3939427664308423,2.2255874830192695,0.10921231268896749,9,247,0.04080342575375118
325,Evergreen Holdings #0325,Consumer Finance,Ireland,34.09702961811112,0.2070740384051609,0.45328130156642576,0.7539833903033486,0.054103171169142684,19,89,0.21657885492389845
326,Fjord Solutions #0326,Software,Germany,34.89768866635091,0.2101350403268073,0.3606301883369145,1.6745923648537047,0.10355754089848272,13,128,0.018192537101885432
327,Granite Partners #0327,Software,Netherlands,6.0,0.12866975084704502,0.4864744207194388,4.465734013403875,0.18709888177350437,9,163,0.07786118408947833
328,Harbor Finance #0328,Retail,UK,46.637527576580894,0.2082472222594064,0.3500407339603119,2.8972098258761645,0.09409691242875647,6,89,0.12065931575594277
329,Ironwood Holdings #0329,Manufacturing,Netherlands,57.21869595267337,0.19638711997756025,0.49444468727176294,3.3864134688149683,0.14847363437574398,3,156,-0.02739588501228822
330,Lattice Solutions #0330,Renewable Energy,France,13.638852110928926,0.27862587184848653,0.4730666474443919,2.460152430675051,0.06038682536645151,6,127,0.05271429445730548
331,Mira Partners #0331,Renewable Energy,Italy,30.094495938477312,0.11249991318757441,0.41268923343504776,1.9426529949747493,0.08831655793454453,13,125,0.03334151153768627
332,Northstar Finance #0332,Healthcare,Netherlands,21.165636619798402,0.12462997117997873,0.367034122516086,4.980840284838035,0.1147826082450217,17,143,0.008618651659402676
333,Orchid Holdings #0333,Healthcare,Italy,24.623678493442256,0.1346940475770023,0.4381848954918319,2.5553505858335948,0.10589313233051456,9,144,0.016027699851676035
334,Pinnacle Solutions #0334,Crypto / Digital Assets,Ireland,42.9626692827942,0.12548889249806122,0.4860304491640439,2.2236191566147347,0.05934445279555356,20,150,0.17120145981367946
335,Quartz Partners #0335,Logistics,Spain,6.0,0.10549896251181984,0.667415898327793,4.224985076261941,0.057619301714776014,8,104,0.00014492652396666528
336,Riverstone Finance #0336,Crypto / Digital Assets,Luxembourg,53.05686789042715,0.02,0.5327304506157817,1.860931533472399,0.12953137612410634,11,107,0.11664078826716058
337,Silverline Holdings #0337,Consumer Finance,Netherlands,55.56939125880628,0.1282650263138433,0.537118793977901,2.026854453093804,0.1376620325060058,7,133,0.09145950020311443
338,Tidewater Solutions #0338,Healthcare,France,37.48015341533558,0.16846790298499523,0.790621463383234,2.813320689221967,0.1504857423248768,17,137,-0.07969801157751757
339,Umbra Partners #0339,Software,Ireland,6.0,0.12533890772470446,0.48191501721214125,2.8003511353146333,0.1621572193301147,22,114,0.11191694384264413
340,Vertex Finance #0340,Consumer Finance,Italy,24.06446473195699,0.24676905917645547,0.47815722135740424,3.1374947522741783,0.09538477745290386,3,159,-0.08135132097576944
341,Aster Holdings #0341,Real Estate,Spain,64.19223481384853,0.15066879063579314,0.5044818089185985,5.519169816214134,0.07755203023073626,10,31,0.12280918281651601
342,BluePeak Solutions #0342,Software,Germany,6.0,0.21455145275920678,0.2989240826894096,3.2371227202580815,0.14403963755113874,18,96,0.009280835686915186
343,Crestline Partners #0343,Real Estate,UK,35.74457858051665,0.16307102063649842,0.3667318036297492,0.2,0.11852277127406347,5,123,0.06083672532564522
344,Dune Finance #0344,Renewable Energy,Spain,20.75998598758934,0.1913203654946629,0.35925968799691993,3.224188626461029,0.05070178965329634,15,89,-0.06942799496263388
